K;REQ_CORES;REQ_MEMORY;REQ_RATE;DENSITY;EMBEDGREEDY_HOSTS;EMBEDBALANCED_HOSTS;EMBEDPARTITION_HOSTS;METIS_HOSTS;METIS_HOST_CPU_OVERCOMMITMENT;METIS_HOST_MEMORY_OVERCOMMITMENT;METIS_HOST_LINK_OVERCOMMITMENT;METIS_MAX_CPU_OVERCOMMITMENT;METIS_MAX_MEMORY_OVERCOMMITMENT;METIS_MAX_LINK_OVERCOMMITMENT;RANDOM_HOSTS;RANDOM_HOST_CPU_OVERCOMMITMENT;RANDOM_HOST_MEMORY_OVERCOMMITMENT;RANDOM_HOST_LINK_OVERCOMMITMENT;RANDOM_MAX_CPU_OVERCOMMITMENT;RANDOM_MAX_MEMORY_OVERCOMMITMENT;RANDOM_MAX_LINK_OVERCOMMITMENT;ROUNDROBIN_HOSTS;ROUNDROBIN_HOST_CPU_OVERCOMMITMENT;ROUNDROBIN_HOST_MEMORY_OVERCOMMITMENT;ROUNDROBIN_HOST_LINK_OVERCOMMITMENT;ROUNDROBIN_MAX_CPU_OVERCOMMITMENT;ROUNDROBIN_MAX_MEMORY_OVERCOMMITMENT;ROUNDROBIN_MAX_LINK_OVERCOMMITMENT;SWITCHBIN_HOSTS;SWITCHBIN_HOST_CPU_OVERCOMMITMENT;SWITCHBIN_HOST_MEMORY_OVERCOMMITMENT;SWITCHBIN_HOST_LINK_OVERCOMMITMENT;SWITCHBIN_MAX_CPU_OVERCOMMITMENT;SWITCHBIN_MAX_MEMORY_OVERCOMMITMENT;SWITCHBIN_MAX_LINK_OVERCOMMITMENT
2;8;1000;500;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;1000;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;8;2000;1;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;10;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;50;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;100;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;200;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;500;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;1000;1;2;2;2;4;0;0;0;0;0;0;4;0;0;2;0;0;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;8;4000;1;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;10;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;50;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;100;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;500;1;2;2;2;4;0;0;0;0;0;0;6;0;0;1;0;0;100;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;1000;1;2;2;2;4;0;0;0;0;0;0;6;0;0;3;0;0;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;8;8000;1;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;10;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;50;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;100;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;500;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;1000;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;8;16000;1;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;10;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;50;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;100;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;500;1;2;2;2;4;0;0;0;0;0;0;6;0;0;1;0;0;100;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;1000;1;2;2;2;4;0;0;0;0;0;0;6;0;0;1;0;0;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;10;100;1;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;10;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;50;1;3;3;3;4;1;0;0;25;0;0;3;1;0;0;66,66666667;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;100;1;3;3;3;4;1;0;0;25;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;200;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;500;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;1000;1;3;3;3;4;1;0;0;25;0;0;5;0;0;3;0;0;300;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;10;1000;1;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;10;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;50;1;3;3;3;4;1;0;0;25;0;0;5;1;0;0;25;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;100;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;200;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;500;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;1000;1;3;3;3;4;1;0;0;25;0;0;7;0;0;3;0;0;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;10;2000;1;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;10;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;50;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;100;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;200;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;500;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;1000;1;3;3;3;4;1;0;0;25;0;0;6;0;0;2;0;0;300;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;10;4000;1;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;10;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;50;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;100;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;200;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;500;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;1000;1;3;3;3;4;1;0;0;25;0;0;7;0;0;2;0;0;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;10;8000;1;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;10;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;50;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;100;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;200;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;500;1;3;3;3;4;1;0;0;25;0;0;6;0;0;1;0;0;100;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;1000;1;3;3;3;4;1;0;0;25;0;0;7;0;0;1;0;0;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
2;10;16000;1;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;10;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;50;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;100;1;3;3;3;4;1;0;0;25;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;200;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;500;1;3;3;3;4;1;0;0;25;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;1000;1;3;3;3;4;1;0;0;25;0;0;5;1;1;2;87,5;100;100;7;0;0;0;0;0;0;5;0;0;1;0;0;100
4;1;100;1;2;2;2;2;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;10;2;2;2;2;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;50;2;2;2;2;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;100;2;2;2;2;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;200;2;2;2;2;17;0;0;0;0;0;0;20;0;0;2;0;0;80;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;500;2;2;2;2;17;0;0;0;0;0;0;18;0;0;8;0;0;350;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;1;100;1000;2;2;2;9;17;0;0;2;0;0;100;20;0;0;7;0;0;800;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;1;1000;1;2;2;2;2;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;10;2;2;2;2;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;50;2;2;2;2;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;100;2;2;2;2;17;0;0;0;0;0;0;22;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;200;2;2;2;2;17;0;0;0;0;0;0;21;0;0;1;0;0;100;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;500;2;2;2;2;17;0;0;0;0;0;0;20;0;0;5;0;0;500;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;1;1000;1000;2;2;2;2;17;0;0;2;0;0;100;21;0;0;8;0;0;700;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;1;2000;1;2;2;2;2;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;10;2;2;2;2;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;50;2;2;2;2;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;100;2;2;2;2;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;200;2;2;2;2;17;0;0;0;0;0;0;18;0;0;3;0;0;80;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;500;2;2;2;2;17;0;0;0;0;0;0;18;0;0;8;0;0;300;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;1;2000;1000;2;2;2;10;17;0;0;2;0;0;100;18;0;0;4;0;0;1100;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;1;4000;1;2;2;2;2;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;10;2;2;2;2;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;50;2;2;2;2;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;100;2;2;2;2;17;0;0;0;0;0;0;22;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;200;2;2;2;2;17;0;0;0;0;0;0;19;0;0;3;0;0;180;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;500;2;2;2;2;17;0;0;0;0;0;0;21;0;0;6;0;0;500;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;1;4000;1000;2;2;2;2;17;0;0;2;0;0;100;16;0;0;7;0;0;1100;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;1;8000;1;2;3;4;3;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;10;2;3;4;3;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;50;2;3;4;3;17;0;0;0;0;0;0;19;0;1;0;0;33,33333333;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;100;2;3;4;3;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;200;2;3;4;3;17;0;0;0;0;0;0;17;0;0;2;0;0;140;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;500;2;3;4;3;17;0;0;0;0;0;0;17;0;0;5;0;0;250;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;1;8000;1000;2;3;4;10;17;0;0;2;0;0;100;19;0;0;9;0;0;1100;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;1;16000;1;2;5;6;5;17;0;0;0;0;0;0;20;0;1;0;0;33,33333333;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;1;16000;10;2;5;6;5;17;0;0;0;0;0;0;20;0;2;0;0;100;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;1;16000;50;2;5;6;5;17;0;0;0;0;0;0;17;0;3;0;0;100;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;1;16000;100;2;5;6;5;17;0;0;0;0;0;0;15;0;1;0;0;100;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;1;16000;200;2;5;6;5;17;0;0;0;0;0;0;16;0;0;3;0;0;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;1;16000;500;2;5;6;5;17;0;0;0;0;0;0;17;0;0;4;0;0;200;25;0;0;6;0;0;150;20;0;2;4;0;100;100
4;1;16000;1000;2;5;7;12;17;0;0;2;0;0;0;19;0;0;8;0;0;1100;25;0;0;7;0;0;400;20;0;2;9;0;100;300
4;2;100;1;2;3;4;3;17;0;0;0;0;0;0;22;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;10;2;3;4;3;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;50;2;3;4;3;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;100;2;3;4;3;17;0;0;0;0;0;0;21;0;0;1;0;0;30;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;200;2;3;4;3;17;0;0;0;0;0;0;21;0;0;2;0;0;140;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;500;2;3;4;3;17;0;0;0;0;0;0;20;0;0;6;0;0;600;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;2;100;1000;2;3;4;7;17;0;0;2;0;0;100;17;0;0;9;0;0;1100;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;2;1000;1;2;3;4;3;17;0;0;0;0;0;0;22;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;10;2;3;4;3;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;50;2;3;4;3;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;100;2;3;4;3;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;200;2;3;4;3;17;0;0;0;0;0;0;18;0;0;3;0;0;140;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;500;2;3;4;3;17;0;0;0;0;0;0;19;0;0;7;0;0;500;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;2;1000;1000;2;3;4;11;17;0;0;2;0;0;100;18;0;0;8;0;0;1000;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;2;2000;1;2;3;4;3;17;0;0;0;0;0;0;22;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;10;2;3;4;3;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;50;2;3;4;3;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;100;2;3;4;3;17;0;0;0;0;0;0;16;0;0;2;0;0;40;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;200;2;3;4;3;17;0;0;0;0;0;0;21;0;0;3;0;0;140;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;500;2;3;4;3;17;0;0;0;0;0;0;18;0;0;5;0;0;300;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;2;2000;1000;2;3;4;7;17;0;0;2;0;0;100;19;0;0;9;0;0;700;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;2;4000;1;2;3;4;3;17;0;0;0;0;0;0;17;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;10;2;3;4;3;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;50;2;3;4;3;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;100;2;3;4;3;17;0;0;0;0;0;0;20;0;0;1;0;0;20;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;200;2;3;4;3;17;0;0;0;0;0;0;18;0;0;1;0;0;20;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;500;2;3;4;3;17;0;0;0;0;0;0;20;0;0;8;0;0;400;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;2;4000;1000;2;3;4;10;17;0;0;2;0;0;100;20;0;0;5;0;0;900;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;2;8000;1;2;3;4;3;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;10;2;3;4;3;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;50;2;3;4;3;17;0;0;0;0;0;0;17;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;100;2;3;4;3;17;0;0;0;0;0;0;21;0;0;1;0;0;20;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;200;2;3;4;3;17;0;0;0;0;0;0;19;0;0;5;0;0;120;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;500;2;3;4;3;17;0;0;0;0;0;0;20;0;0;8;0;0;250;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;2;8000;1000;2;3;4;8;17;0;0;2;0;0;100;20;0;1;8;0;33,33333333;900;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;2;16000;1;2;5;6;5;17;0;0;0;0;0;0;17;0;3;0;0;100;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;2;16000;10;2;5;6;5;17;0;0;0;0;0;0;20;0;1;0;0;33,33333333;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;2;16000;50;2;5;6;5;17;0;0;0;0;0;0;20;0;1;0;0;100;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;2;16000;100;2;5;6;5;17;0;0;0;0;0;0;19;0;1;0;0;33,33333333;0;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;2;16000;200;2;5;6;5;17;0;0;0;0;0;0;21;0;0;2;0;0;60;25;0;0;0;0;0;0;20;0;2;0;0;100;0
4;2;16000;500;2;5;6;5;17;0;0;0;0;0;0;18;0;1;2;0;33,33333333;400;25;0;0;6;0;0;150;20;0;2;4;0;100;100
4;2;16000;1000;2;5;6;10;17;0;0;2;0;0;0;19;0;0;6;0;0;700;25;0;0;7;0;0;400;20;0;2;9;0;100;300
4;4;100;1;2;5;6;5;17;0;0;0;0;0;0;16;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;10;2;5;6;5;17;0;0;0;0;0;0;17;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;50;2;5;6;5;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;100;2;5;6;5;17;0;0;0;0;0;0;22;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;200;2;5;6;5;17;0;0;0;0;0;0;17;0;0;3;0;0;80;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;500;2;5;6;5;17;0;0;0;0;0;0;19;0;0;9;0;0;300;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;4;100;1000;2;5;6;7;17;0;0;2;0;0;100;21;0;0;9;0;0;600;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;4;1000;1;2;5;6;5;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;10;2;5;6;5;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;50;2;5;6;5;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;100;2;5;6;5;17;0;0;0;0;0;0;18;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;200;2;5;6;5;17;0;0;0;0;0;0;16;0;0;3;0;0;80;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;500;2;5;6;5;17;0;0;0;0;0;0;20;0;0;8;0;0;400;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;4;1000;1000;2;5;6;8;17;0;0;2;0;0;100;20;0;0;7;0;0;700;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;4;2000;1;2;5;6;5;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;2000;10;2;5;6;5;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;2000;50;2;5;6;5;17;0;0;0;0;0;0;19;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;2000;100;2;5;6;5;17;0;0;0;0;0;0;17;0;0;1;0;0;70;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;2000;200;2;5;6;5;17;0;0;0;0;0;0;20;0;0;2;0;0;60;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;2000;500;2;5;6;5;17;0;0;0;0;0;0;20;0;0;6;0;0;350;25;0;0;6;0;0;150;20;0;0;4;0;0;100
4;4;2000;1000;2;5;6;7;17;0;0;2;0;0;100;18;0;0;7;0;0;700;25;0;0;7;0;0;400;20;0;0;9;0;0;300
4;4;4000;1;2;5;6;5;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;4000;10;2;5;6;5;17;0;0;0;0;0;0;21;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;4000;50;2;5;6;5;17;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;0;20;0;0;0;0;0;0
